"","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"A80",-2.41992822542204,-2.42452676379929,-2.46819113566716,-2.47605791556867,-2.60798317125161,-2.59924064024493,-2.67701675852204,-2.61557129830995,-2.68586805416856,-2.74087302446971,-2.74934105552009,-2.81332738689873,-2.84707091825267,-2.89230963436645,-2.93829389890673,-2.94686592181072,-2.9932353933554,-2.99747378911229,-3.05516385732342,-3.05892769705114,-3.10964032666211,-3.16426927537733,-3.16037109549564,-3.22205587587483,-3.28162927352942,-3.30168694439337,-3.30770703857482,-3.35687432302549,-3.4355404100847,-3.45675237578448,-3.4915379305636,-3.5113694543172,-3.52224699678462,-3.55204352748111,-3.57120309081351,-3.61003130579626,-3.62080967521255,-3.63484591762151,-3.59918501309525,-3.6410039938729,-3.66375766534016,-3.69650848127843,-3.74308224012825,-3.73500716575772,-3.77278293833664,-3.75433572959255,-3.82309679623374,-3.83016655895831,-3.82332555066686,-3.73773362033146
"A81",-2.28424431799719,-2.33272476390714,-2.34238677487698,-2.37134584856484,-2.40904621409591,-2.51047064191927,-2.53436583770392,-2.54894609548444,-2.55679370538829,-2.60739976045281,-2.6331746664571,-2.67890896175607,-2.705214226283,-2.7662886096913,-2.8140275736438,-2.76026497255095,-2.86179596291983,-2.8696812895534,-2.90755657465027,-2.93522059929236,-2.94433598447058,-3.02234322498028,-3.02182987267586,-3.12536271336975,-3.12757366646141,-3.16136191866759,-3.16545354837221,-3.24555353145456,-3.26533869927854,-3.33684325252374,-3.34081749567344,-3.38850823054617,-3.37883919905149,-3.41030876453062,-3.44737745508395,-3.43946015378749,-3.51583412210038,-3.48603657409923,-3.48095512994048,-3.48626519405222,-3.52136701297369,-3.55550307350315,-3.58174850659589,-3.61151108853826,-3.61047501073975,-3.66235437517458,-3.65031280096512,-3.72707988792924,-3.70403370188561,-3.62722007372721
"A82",-2.18914034299424,-2.18385139824613,-2.24979342173401,-2.26905360978525,-2.33445766994901,-2.34418864284912,-2.43163511341206,-2.37970374655036,-2.45524688176988,-2.48187923702999,-2.49146007665784,-2.55064909535184,-2.5792744737491,-2.62230837965729,-2.68580937216631,-2.6534199804511,-2.6772494519495,-2.74688978689375,-2.77651642557776,-2.80751148482905,-2.81907673838666,-2.87367394555346,-2.8780736900859,-2.97622380716595,-3.00727867745436,-3.02505810293582,-3.04675192117571,-3.10434250827804,-3.17833386955526,-3.1700380427849,-3.21453525876978,-3.25261359685306,-3.2318091002801,-3.28128328499682,-3.31420350482565,-3.30642370938862,-3.35020963394924,-3.38280751655056,-3.32972359020373,-3.38074790479475,-3.3634103881015,-3.42090021393802,-3.42999817126788,-3.48489425768396,-3.49416829967406,-3.49720180239596,-3.54263422590267,-3.54963938702243,-3.55490815826103,-3.46945480936848
"A83",-2.06928529143546,-2.08564474180448,-2.10858203142625,-2.15884845151566,-2.22879574302355,-2.23089718970326,-2.26302789799559,-2.30399608797944,-2.31094998132567,-2.42590593402886,-2.37088534725284,-2.41831024754099,-2.45795318022774,-2.4971776312691,-2.54521732089212,-2.5296864661626,-2.58775033532155,-2.56981115687844,-2.64420254355594,-2.6580607563573,-2.67341691720786,-2.74243980288946,-2.74751374373618,-2.84035377637448,-2.87114576741127,-2.89889598611726,-2.88381529852692,-2.98538598149985,-3.01295981922062,-3.08107232072101,-3.05291657008183,-3.12149959898948,-3.09958281868022,-3.14175275982162,-3.16074843619159,-3.1796070359475,-3.22763911053836,-3.20610768559052,-3.2116023409017,-3.21381365927594,-3.24629841044617,-3.25774659925719,-3.30587811099006,-3.30182274568913,-3.3370120478879,-3.36407502236041,-3.36179399288739,-3.44255076734569,-3.39212862740228,-3.35512519355977
"A84",-1.97328854012193,-1.98017556002321,-1.99712449919062,-2.04398945936498,-2.10212078246416,-2.11109734108385,-2.17734548237553,-2.13264824441352,-2.22248084875238,-2.24856103054984,-2.27674192303653,-2.28841595107985,-2.33051142843489,-2.36708094837515,-2.42567971015676,-2.38293868231961,-2.4723182176277,-2.46575129074826,-2.49401197775669,-2.53101760624187,-2.55189296432893,-2.59684877681138,-2.61607740234564,-2.6995613337063,-2.75043591759865,-2.76708390160534,-2.76891547687349,-2.85071460153654,-2.88560513630852,-2.93035660292386,-2.95045302735523,-2.95555048392116,-2.95447517370579,-3.00313964048241,-3.0235969117023,-3.02699592823094,-3.07885304694837,-3.07726776153651,-3.04601555186376,-3.08248913748027,-3.10153733245097,-3.14221575494529,-3.12809863081013,-3.17445232356628,-3.17627141978585,-3.20103590673987,-3.2271600444559,-3.25761665318463,-3.27836047170309,-3.16178685788407
"A85",-1.87248591059421,-1.87380718558881,-1.92521772167024,-1.91865691521654,-1.9675996754264,-2.03557777803345,-2.05724961417334,-2.04119822910384,-2.03431522406373,-2.16619404308973,-2.13211684323109,-2.20792967295266,-2.21145637058297,-2.25154032948774,-2.27629375903998,-2.27867327294773,-2.34700731054679,-2.32149272092167,-2.384174830034,-2.36492869140455,-2.43346856588296,-2.47150090960516,-2.48198691636105,-2.57122299564047,-2.58696595377944,-2.65637847832771,-2.62221201202848,-2.71717672138051,-2.74921600471804,-2.78971046631684,-2.79548894212611,-2.84624387385528,-2.80362541602524,-2.86493210733498,-2.87247093788958,-2.88512156431404,-2.94131984871543,-2.92437952210875,-2.90466745619828,-2.92404437026321,-2.96498970621948,-2.97078603459292,-3.00275688849096,-3.00322023851989,-3.02957865433782,-3.04041588118063,-3.08231465166771,-3.13020124842856,-3.09090046343936,-3.04906976114467
"A86",-1.74235235255582,-1.76705710058771,-1.8077120375221,-1.78331522244539,-1.88061691278687,-1.91638435706734,-1.9754996317675,-1.92534800634244,-1.94486869156049,-1.99976567051335,-2.04650205263804,-2.07245003929109,-2.09626221941018,-2.10565410881609,-2.1793768006926,-2.14963227317185,-2.21767425392365,-2.21006060781845,-2.26239369725942,-2.27399763614213,-2.27010822236129,-2.35438377822793,-2.3538783873816,-2.43611648561857,-2.47228266860263,-2.50797468272281,-2.49812563688228,-2.5809110705218,-2.6264886474594,-2.66199233769776,-2.66054657845824,-2.69611668953768,-2.71622351179137,-2.70143711583196,-2.75112473067576,-2.75209613694094,-2.80047803884832,-2.78194434996392,-2.7748633071478,-2.78797041627826,-2.79498158129167,-2.85114719859643,-2.85717105175535,-2.89194900109052,-2.87070443387071,-2.89916833457972,-2.91666234657051,-2.9786588573647,-2.97080554203013,-2.88102953269384
"A87",-1.7113432928411,-1.65892231753301,-1.69749347075499,-1.71897937831853,-1.7579437212334,-1.78692119258781,-1.84338966246491,-1.82223517169417,-1.8433517556777,-1.92425825232021,-1.88446703876257,-1.96700611235005,-1.97510314821097,-2.04040546095469,-2.06197104344857,-2.01855718889053,-2.08212513930904,-2.08188452333098,-2.12285021209686,-2.15415646722328,-2.17826348049808,-2.18557568984747,-2.22278549179157,-2.31640008202777,-2.3299460123507,-2.37111021674917,-2.36169835748655,-2.44987933202482,-2.48065968094068,-2.52562864930792,-2.53047740183046,-2.56474237888308,-2.54595686215525,-2.59983277031553,-2.58048846648228,-2.61367227389215,-2.65440043537543,-2.64306334298269,-2.6380997882044,-2.63484620884379,-2.65078179331182,-2.68572135561915,-2.71752494506475,-2.73597139495661,-2.7433561868097,-2.72460650341793,-2.77449453715188,-2.81812179649016,-2.81524573270577,-2.75027943531995
"A88",-1.54480252098861,-1.60470911086101,-1.59883432964991,-1.60248712522234,-1.65568082360884,-1.70889919616094,-1.75903480981848,-1.69494678238933,-1.76318367425172,-1.80811448636775,-1.80631691656304,-1.82425373573212,-1.88365109893892,-1.89460315476161,-1.96203546595281,-1.8822379405582,-1.95992489847864,-1.9633808773426,-2.01598610686856,-2.04698984052966,-2.04789636407419,-2.10251366796765,-2.07589583513334,-2.184446564977,-2.21243365117222,-2.24941406265661,-2.2426666027828,-2.3224409217054,-2.36846851810967,-2.40231703439306,-2.40462889281764,-2.41820921079159,-2.42018689507423,-2.45093430061852,-2.48141276053374,-2.45124752749595,-2.52220984255914,-2.47937000533024,-2.48606331847138,-2.5011945808715,-2.51412127126654,-2.54014455604262,-2.54642892437416,-2.59863541511634,-2.58211382775612,-2.61509278688148,-2.58784343838005,-2.66552246219143,-2.6324929225577,-2.59112086307531
"A89",-1.43101143160903,-1.44739559649853,-1.53222690254276,-1.49063317666885,-1.58077271322034,-1.58106913838366,-1.64042303138188,-1.59814195269225,-1.63812549429835,-1.7180983111666,-1.68074059233294,-1.74074891480768,-1.70659880374897,-1.81684345839625,-1.83241897695,-1.81238675646279,-1.85734173487747,-1.81919644413819,-1.88592949925023,-1.90076662580608,-1.94969831510474,-1.98531023829552,-1.98708845704767,-2.04151397196856,-2.09338631972548,-2.13233611743436,-2.11942222353619,-2.19738759062216,-2.22404197067527,-2.27836088276986,-2.27628401857468,-2.31840964334102,-2.27333701863506,-2.3224817247085,-2.32210436044042,-2.35442590566343,-2.3491212992362,-2.36499255312266,-2.33116976984982,-2.34584756305366,-2.36920578033594,-2.40929095767261,-2.41177515423241,-2.42962332616477,-2.44734500443461,-2.44517452896438,-2.48001463522757,-2.50732405263215,-2.49632762150352,-2.42652831368922
"A90",-1.37272681789835,-1.33505766833418,-1.38930288218435,-1.43942091384647,-1.47997227379731,-1.48797720327237,-1.56805607465533,-1.48194659941955,-1.57125138771553,-1.62311096402145,-1.59675863527703,-1.6371586050347,-1.62200150488291,-1.65392808483349,-1.76310787449133,-1.68346127278289,-1.77451894484565,-1.73691907325018,-1.75697550699111,-1.79176346923605,-1.80124027032757,-1.8667201124948,-1.87340345826857,-1.97200877461884,-1.95068955222864,-2.0207048184701,-1.96992726484503,-2.08008174656726,-2.11313070211903,-2.14195544706908,-2.15440649632279,-2.18161602701557,-2.16037397837821,-2.17282078693877,-2.1956518147759,-2.18825690735396,-2.26915998813446,-2.18895288232695,-2.1980899516646,-2.19601131363837,-2.2208023615787,-2.24970805339328,-2.27117363903995,-2.27879044442833,-2.28369464631402,-2.32170675220163,-2.30623173391424,-2.36987940784542,-2.32832350223916,-2.26862820951586
"A91",-1.26460784286329,-1.27086074986757,-1.3107083389633,-1.27932873434242,-1.41821029922472,-1.3546832972765,-1.4641305050468,-1.38020891506399,-1.43211633472853,-1.54658988187089,-1.47495072672535,-1.50960615221715,-1.57707237315503,-1.59792444747621,-1.57451971105524,-1.60901800060941,-1.61375722725833,-1.63023773676602,-1.64044881846822,-1.68335359538427,-1.6937329819295,-1.73236854928539,-1.73710652479025,-1.83046495513369,-1.8763047985053,-1.87146523367334,-1.87406774135573,-1.94704579365561,-1.98919141510637,-2.01144650119403,-2.02455192182989,-2.05504555844546,-2.02270588385529,-2.05924683439432,-2.05243356283936,-2.07722001110718,-2.10684562699212,-2.10082862356148,-2.04392769045788,-2.06404862287236,-2.06700716989966,-2.11315552474071,-2.12366096760655,-2.14651340234729,-2.14635087096341,-2.14468431074177,-2.18184642951203,-2.21391509228155,-2.20077788285559,-2.10799740703077
"A92",-1.17017381346499,-1.18744678106862,-1.20778004266889,-1.21371005788168,-1.2685326590244,-1.35507867983365,-1.34125981188046,-1.29131150760824,-1.34354526465395,-1.42325299470543,-1.37966438804378,-1.43849754301377,-1.44007917782564,-1.49101508149038,-1.5726914114671,-1.45233587785635,-1.58407723036892,-1.51445960587543,-1.58990002606106,-1.56310791485149,-1.60673656436244,-1.65261162841815,-1.62490186540445,-1.74212394818774,-1.73880655277538,-1.78808024587867,-1.73822628526716,-1.84457813693249,-1.88332885453677,-1.8882923962832,-1.90840340390637,-1.94053561775786,-1.92310810294787,-1.93735881614556,-1.95609887832313,-1.93849074105939,-1.97830834857272,-1.93928315615952,-1.9435200077202,-1.90484978294782,-1.95140723035971,-1.96900274235951,-2.00898307803127,-2.0082377826735,-2.02121791760004,-2.0234620447116,-2.03141357266925,-2.10093487741839,-2.0470130744605,-1.98813938327305
"A93",-1.12806478656016,-1.10160275566062,-1.14970560305299,-1.18130174589508,-1.20799421269394,-1.21011160828535,-1.29623064725373,-1.20193820885308,-1.2637546563726,-1.3018061646747,-1.30483235343698,-1.34669679590734,-1.34887526991324,-1.39632045484299,-1.42073674867611,-1.40858496085433,-1.42754144597824,-1.42983254113438,-1.46590482888922,-1.51736022423319,-1.46762589897836,-1.5144686998434,-1.52449951591791,-1.61626617202768,-1.63890791861813,-1.6999152890669,-1.65156805387223,-1.70397938776743,-1.75455617431054,-1.79995092780435,-1.78777541611775,-1.81382717988978,-1.77751934281803,-1.81760664807361,-1.83062712471353,-1.81839506819452,-1.82938657285179,-1.81652973483334,-1.80033210953281,-1.82811022465266,-1.80766936305209,-1.8538178684122,-1.85262474499933,-1.87227128691649,-1.87368344537796,-1.89085962191507,-1.89462310468729,-1.9469967391806,-1.92487494835659,-1.83721719215284
"A94",-0.974046971435119,-1.00194394068279,-1.0241348847627,-1.09182636521569,-1.13008128416769,-1.09848429685941,-1.18410808745409,-1.18886418319514,-1.14376552448651,-1.23911650646152,-1.20738194217169,-1.20834903272692,-1.28798867233577,-1.29122421012017,-1.33281046784705,-1.27424148931694,-1.34467652336689,-1.31126852461827,-1.38919857426728,-1.35681711560206,-1.41640311455688,-1.42580471621535,-1.43302544664751,-1.53460877181345,-1.53543958914874,-1.55469881166226,-1.55015065507923,-1.63510449918335,-1.61838279891591,-1.70485909839938,-1.67070180103801,-1.71107758125839,-1.67231381648577,-1.6940757448742,-1.71354920869149,-1.70876665586021,-1.7255280069244,-1.69218385388733,-1.68938520799285,-1.67640604936589,-1.72319468935925,-1.7098495827414,-1.73591425058495,-1.73641369723116,-1.75578826077029,-1.75620508423422,-1.76289216815427,-1.81608085073321,-1.78184676284505,-1.70994356536574
"A95",-1.00500719806616,-0.914153018412608,-0.981408087170566,-0.903009321568241,-1.11039139070441,-1.08062601582776,-1.1377638042156,-1.06308396091045,-1.13264177956215,-1.17251612781224,-1.09502273881758,-1.187886223312,-1.14934889592943,-1.22283627276988,-1.2300943540275,-1.20662966398722,-1.27329072863683,-1.26750205716836,-1.26100887270922,-1.30078110575428,-1.31799292862179,-1.36289819831358,-1.34332682991046,-1.41364500314269,-1.43953059442299,-1.45341755297619,-1.44316952096239,-1.52357678005557,-1.56583259495338,-1.57503648571677,-1.56448366743306,-1.59651675134558,-1.55797038322632,-1.59165693513901,-1.60081519514322,-1.59444585701489,-1.62703686959586,-1.58165738942337,-1.54963715931606,-1.56570336352124,-1.56942904841486,-1.6254656735113,-1.57654003093353,-1.61080384489524,-1.60503760798962,-1.63028368361573,-1.64004661562882,-1.69866811282915,-1.64688539868389,-1.57031816591624
"A96",-0.851432730525822,-0.823536087397687,-0.902252234320317,-0.931505897680636,-0.982986244312423,-1.00337483878127,-1.04385993373446,-0.926262787963314,-1.03022960330685,-1.13577224663668,-1.03945886618195,-1.14376552448651,-1.10589071224681,-1.15289319943503,-1.18574658230259,-1.1315715258409,-1.17855525131635,-1.15164604414817,-1.20834903272692,-1.21617359890739,-1.20044237695827,-1.27203039903489,-1.28346705132042,-1.31797798507105,-1.37152792357688,-1.37102749504989,-1.33847609766442,-1.43437597636941,-1.43367951278182,-1.48892083988726,-1.45196846011534,-1.49301580241706,-1.45908443285523,-1.50864732300072,-1.48600862467984,-1.48004695459186,-1.50989126460088,-1.45583738391232,-1.46091446439037,-1.42592123674598,-1.44853578926355,-1.49094845968237,-1.4966629518329,-1.48380576183432,-1.48877015270913,-1.4963905166853,-1.51781634538688,-1.57312526977578,-1.55258982451804,-1.45415787057628
"A97",-0.874014595131359,-0.831786453364486,-0.826756290490094,-0.846333325700376,-0.901200169330339,-1.00224630278686,-0.936983355099244,-0.90254069834999,-0.954166549804581,-1.03133689119567,-0.986324323293706,-1.01128846049643,-1.01420956124803,-1.02179014606683,-1.13440010097398,-1.07292115038025,-1.1080476621346,-1.08204724965056,-1.15596072056035,-1.1294096976664,-1.12187682145003,-1.17944280658266,-1.21222677481228,-1.27420930594323,-1.24020119893322,-1.28513224642643,-1.25785893088374,-1.32121473640527,-1.36323039112134,-1.37519617445386,-1.37869530720459,-1.3744487976522,-1.36036543990334,-1.39143957506057,-1.39084469821871,-1.36678981746191,-1.40319639919525,-1.35440817225757,-1.35603289318436,-1.34567078628352,-1.33490567128263,-1.38473957043359,-1.35345550724088,-1.41966088353546,-1.34137835849906,-1.39524631052172,-1.3920146910548,-1.45212651864431,-1.42481483949478,-1.34156194228454
"A98",-0.662336734766634,-0.683022607462096,-0.834931967506335,-0.830326361137664,-0.873058843482154,-0.905165349090737,-0.914177965338025,-0.873576129466618,-0.759319034860195,-0.923995336259708,-0.883271903016983,-1.03227694528293,-0.96195516124643,-1.00450191925759,-0.985552389480859,-0.98460436980674,-0.968871697059278,-0.984184207917805,-1.02298547054512,-1.12318575835628,-1.07726379801109,-1.04207223263862,-1.08932356276585,-1.15538266015917,-1.21341726315394,-1.22642975121363,-1.15798338397728,-1.2640094740201,-1.28204966776029,-1.30206351288663,-1.31979526316969,-1.31310338070318,-1.25625606224994,-1.29160983153931,-1.29004280636622,-1.27752247082281,-1.29350007078574,-1.26170079210704,-1.25723645965293,-1.21161526702338,-1.2328799522736,-1.2649868769685,-1.26446972596305,-1.28034282015194,-1.27437023317049,-1.24631678982041,-1.28552999157827,-1.33290526446099,-1.32427400790749,-1.22957441326167
"A99",-0.609010097063675,-0.789583193877054,-0.737791052491692,-0.621889409229478,-0.813592005636694,-0.876707103813225,-0.832682848537087,-0.651389304113831,-0.729547714160561,-0.884235049434023,-0.83248281381775,-0.952083726372969,-0.940224882169786,-0.918904143862308,-0.978639651938734,-0.903278262473183,-0.985474693046149,-0.972070390751353,-1.00127144478567,-1.0635646939507,-0.982703007393537,-1.07648002414403,-1.02445796044599,-1.08138355924218,-1.08605051910596,-1.18130826314298,-1.09471190506331,-1.16511433626267,-1.18124309257529,-1.1993999424808,-1.20973269402106,-1.22333232980623,-1.17230942215067,-1.16312521013336,-1.21033298747862,-1.17753212699546,-1.19873985346092,-1.17434927925986,-1.14166176217872,-1.1617406046126,-1.12719696552389,-1.18626387054516,-1.14578566055086,-1.15877001949511,-1.15819988588048,-1.1911256831252,-1.15528423261843,-1.25155020419138,-1.20680347355922,-1.13329690547997
"A100",-0.632493932889579,-0.563521323680971,-0.486976642030375,-0.711019406032968,-0.658433494994692,-0.673254892604115,-0.764812156442741,-0.682563213035036,-0.699993781941831,-0.787909899690063,-0.715884921357129,-0.739371186945487,-0.7099666072458,-0.848040625827791,-0.866396497090063,-0.786435618994893,-0.84339155408383,-0.748653907576219,-0.826044787645908,-0.861970142140545,-0.833434455227867,-0.846113557313654,-0.8078657603455,-0.975678878544453,-0.944476366207885,-0.943836195375079,-0.928212690452705,-0.983551090816164,-0.971955641200624,-0.992712762235381,-1.0176989421431,-0.988075530681314,-0.968144555255453,-0.969116928742426,-0.968950548929829,-0.944584625688062,-0.977855490435489,-0.932884692626905,-0.89443717479821,-0.891035006558756,-0.906137422013729,-0.909343343905197,-0.916879451118737,-0.905982046282364,-0.894902751900787,-0.909280981027719,-0.92245842756949,-0.97590627438382,-0.953615702931396,-0.859286517235312
